artist_mbid,artist_name,first_tour_date,pct_tour_songs,pct_setlist_songs,tour_date_num,avg_set_length
f23ef341-33bd-47c1-b83c-846a78581f05,PARTYNEXTDOOR,2024-06-19,0.4838709677419355,0.6236693861693862,10,23.9
22dc2681-4260-437e-a570-c4e92e011f68,Ginger Root,2025-04-23,0.23529411764705882,0.6276579278835935,17,14.588235294117647
757ed661-fbad-4e45-b1cd-a6b09f06f54a,Yung Lean,2025-10-04,0.45161290322580644,0.6376862611073136,10,21.6
7c09d8af-895a-4337-bb46-b4b6dcabff10,Ziggy Marley,2025-09-18,0.3548387096774194,0.6406531033466019,14,17.0
75a72702-a5ef-4513-bca5-c5b944903546,John Legend,2024-06-01,0.3170731707317073,0.6518858826697272,11,18.727272727272727
b41b38d4-ef3e-4f37-8c75-cfe9af999696,Cage the Elephant,2025-08-01,0.4782608695652174,0.6527402337801722,32,18.125
5028bb70-8872-4806-8b4a-b693ae0da7fc,Waterparks,2025-11-06,0.19101123595505617,0.6580765091635351,27,26.14814814814815
14892f45-a103-44f2-bb18-ee4a20d7876e,Jeff Rosenstock,2024-03-26,0.3829787234042553,0.6827635137048288,14,26.428571428571427
f9ef7a22-4262-4596-a2a8-1d19345b8e50,Garbage,2025-09-03,0.4375,0.6890529050998159,36,20.25
6bbb3983-ce8a-4971-96e0-7cae73268fc4,Jungle,2024-04-11,0.5357142857142857,0.6923397382668482,15,21.2
fd87acc7-e0a0-4a45-bc2a-d2ab5c10be68,Fontaines D.C.,2024-09-24,0.52,0.6987262546344073,18,18.555555555555557
63287966-6021-474a-ba76-edc37a5f1b7c,Jeff Tweedy,2025-10-08,0.21428571428571427,0.6988547008547009,30,25.533333333333335
1676172f-657a-4771-96ff-4a1c2ef1997e,Lucius,2025-05-01,0.46153846153846156,0.6999116313191944,28,16.892857142857142
42884e27-dfb8-453d-990f-2ffd90bc2d1a,Refused,2025-03-20,0.32432432432432434,0.7043855963438007,15,16.933333333333334
5bbf0f10-4355-42cb-9d08-6b777a8a300d,Mt. Joy,2024-07-04,0.42857142857142855,0.7185702995199563,26,20.653846153846153
e9403d9c-329b-4108-a26f-564159d441d9,"Black Country, New Road",2025-05-09,0.391304347826087,0.7225774225774226,11,12.454545454545455
7d8fb539-811e-4491-a3f7-f56d3ef35e7a,The Teskey Brothers,2024-04-26,0.5789473684210527,0.7264155982905983,12,15.083333333333334
674a7e8c-9682-419a-8e05-2358e28b5359,Underoath,2024-10-30,0.48,0.7367530345471521,21,16.238095238095237
55c03773-59ea-4d4e-9057-87c2ecab005d,Hiatus Kaiyote,2024-06-21,0.5384615384615384,0.7490821807191776,14,18.571428571428573
c41dd59f-d805-41df-9e0e-83ec0f9f468e,Neck Deep,2024-01-25,0.6,0.7556823877876508,20,19.75
e571db0f-fcbc-4ede-b5da-57b093b263e6,I See Stars,2024-05-09,0.5714285714285714,0.7573640645069215,14,11.071428571428571
8c529495-91f5-4e2f-b71b-adcb66878d04,Japanese Breakfast,2025-04-23,0.45714285714285713,0.7620762432396782,38,20.92105263157895
e938a15c-b17e-4e7a-9f68-ff0d536cab44,The Jesus and Mary Chain,2024-09-29,0.5909090909090909,0.7639279624893436,23,16.73913043478261
e13d2935-8c42-4c0a-96d7-654062acf106,Neko Case,2025-10-01,0.53125,0.7654704812096117,30,22.066666666666666
fb4d3639-dac0-478e-8776-4417096d8381,The Band CAMINO,2025-10-10,0.5882352941176471,0.7663236763236764,24,26.041666666666668
a96ac800-bfcb-412a-8a63-0a98df600700,Modest Mouse,2024-11-03,0.43902439024390244,0.7670093333776199,17,23.529411764705884
0741b30d-e15b-4a8c-b2e5-8834a03d6116,Cold War Kids,2024-02-01,0.5588235294117647,0.7698996172909217,21,23.904761904761905
4c74fc48-8108-4556-87af-154af74f2ce5,The Beths,2025-08-25,0.45161290322580644,0.7893121097455463,33,17.636363636363637
e0e1a584-dd0a-4bd1-88d1-c4c62895039d,Foster the People,2025-01-25,0.5517241379310345,0.7926572383339302,28,20.035714285714285
4a18f60f-7aa9-4476-8d0f-84981d8ccb60,Houndmouth,2025-01-17,0.5517241379310345,0.7942396074782668,26,19.923076923076923
aed63829-e917-498b-bb7f-cf76459702dc,Inhaler,2024-10-12,0.5714285714285714,0.7950000000000002,20,15.1
a9c38fd2-04be-4bc6-a3bc-96508b226508,Stephen Sanchez,2024-08-01,0.35714285714285715,0.8005648643331673,27,18.444444444444443
211ee5ca-67e3-4845-8313-6e6cbab95b1b,Porno for Pyros,2024-02-13,0.6666666666666666,0.8076441102756894,14,17.357142857142858
2244c1f9-773f-4541-a4fe-ee6dc4f2ce60,Royel Otis,2024-05-02,0.6818181818181818,0.8190549167035235,25,17.8
5f95440d-7737-4a36-9bcf-c05337f7129b,Denzel Curry,2025-03-31,0.5588235294117647,0.8209220790227655,19,22.736842105263158
0168cc30-b3c0-4559-8d00-679ec178ece5,Sharon Van Etten & The Attachment Theory,2025-04-25,0.6666666666666666,0.8331801470588236,16,16.8125
e795e03d-b5d5-4a5f-834d-162cfb308a2c,PJ Harvey,2024-09-11,0.7241379310344828,0.84,13,25.0
0c97b403-1aae-4315-93ab-af54fe2169d6,flipturn,2025-02-26,0.6129032258064516,0.849057067570111,25,22.32
73d2a9d4-de5d-4bcd-9acb-ddf67dfd71ac,Myles Smith,2025-01-22,0.5454545454545454,0.8612408424908425,10,13.9
775ad383-ac2d-479a-af9d-b561442cb749,Sleep Token,2024-04-30,0.64,0.8624436090225563,20,18.35
1397d045-1603-41fc-80b9-712c18360145,Bikini Kill,2024-08-15,0.696969696969697,0.8638364934341946,12,26.166666666666668
